Mean charge as a function dwell time.
Temperature :      1.0 -  40000.0 eV
Density     : 1.00e+20m-3
   200     5  # Te values, dwell time

Source data:
acd : /home/adas/adas/adf11/acd96/acd96_ne.dat
scd : /home/adas/adas/adf11/scd96/scd96_ne.dat
plt : /home/adas/adas/adf11/plt96/plt96_ne.dat
prb : /home/adas/adas/adf11/prb96/prb96_ne.dat

Te[eV]
 7.908e+00 7.926e+00 7.940e+00 7.950e+00 7.959e+00 7.965e+00 7.970e+00 7.975e+00
 7.978e+00 7.981e+00 7.984e+00 7.987e+00 7.990e+00 7.993e+00 7.998e+00 8.004e+00
 8.013e+00 8.024e+00 8.040e+00 8.061e+00 8.088e+00 8.122e+00 8.165e+00 8.217e+00
 8.280e+00 8.356e+00 8.444e+00 8.545e+00 8.658e+00 8.780e+00 8.909e+00 9.038e+00
 9.163e+00 9.281e+00 9.387e+00 9.480e+00 9.560e+00 9.628e+00 9.686e+00 9.733e+00
 9.773e+00 9.806e+00 9.833e+00 9.855e+00 9.874e+00 9.890e+00 9.903e+00 9.914e+00
 9.924e+00 9.932e+00 9.938e+00 9.944e+00 9.949e+00 9.953e+00 9.957e+00 9.961e+00
 9.964e+00 9.967e+00 9.970e+00 9.972e+00 9.974e+00 9.976e+00 9.977e+00 9.979e+00
 9.980e+00 9.981e+00 9.982e+00 9.983e+00 9.984e+00 9.984e+00 9.985e+00 9.985e+00
 9.986e+00 9.986e+00 9.986e+00 9.986e+00 9.986e+00 9.987e+00 9.987e+00 9.987e+00
 9.988e+00 9.988e+00 9.988e+00 9.988e+00 9.988e+00 9.989e+00 9.989e+00 9.989e+00
 9.989e+00 9.989e+00 9.989e+00 9.989e+00 9.989e+00 9.989e+00 9.989e+00 9.989e+00
 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00
 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00
 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00 9.990e+00
<Z> for tau[ms]= 1000.0
 4.356e-04 1.241e-03 3.360e-03 8.647e-03 2.111e-02 4.855e-02 1.038e-01 2.019e-01
 3.473e-01 5.194e-01 6.799e-01 8.019e-01 8.825e-01 9.320e-01 9.623e-01 9.828e-01
 1.001e+00 1.024e+00 1.060e+00 1.120e+00 1.210e+00 1.332e+00 1.473e+00 1.611e+00
 1.728e+00 1.815e+00 1.877e+00 1.918e+00 1.945e+00 1.964e+00 1.977e+00 1.988e+00
 2.001e+00 2.018e+00 2.045e+00 2.088e+00 2.153e+00 2.243e+00 2.358e+00 2.484e+00
 2.610e+00 2.724e+00 2.823e+00 2.911e+00 2.996e+00 3.083e+00 3.179e+00 3.285e+00
 3.398e+00 3.514e+00 3.629e+00 3.741e+00 3.851e+00 3.961e+00 4.076e+00 4.196e+00
 4.321e+00 4.450e+00 4.579e+00 4.708e+00 4.837e+00 4.970e+00 5.111e+00 5.267e+00
 5.442e+00 5.644e+00 5.873e+00 6.130e+00 6.404e+00 6.681e+00 6.942e+00 7.171e+00
 7.361e+00 7.513e+00 7.629e+00 7.717e+00 7.784e+00 7.833e+00 7.870e+00 7.898e+00
 7.919e+00 7.935e+00 7.948e+00 7.957e+00 7.965e+00 7.971e+00 7.975e+00 7.979e+00
 7.982e+00 7.985e+00 7.987e+00 7.990e+00 7.993e+00 7.996e+00 8.001e+00 8.007e+00
 8.016e+00 8.028e+00 8.045e+00 8.067e+00 8.095e+00 8.131e+00 8.176e+00 8.231e+00
 8.297e+00 8.376e+00 8.469e+00 8.575e+00 8.693e+00 8.820e+00 8.953e+00 9.086e+00
 9.213e+00 9.330e+00 9.435e+00 9.527e+00 9.604e+00 9.670e+00 9.724e+00 9.768e+00
 9.805e+00 9.835e+00 9.859e+00 9.880e+00 9.896e+00 9.910e+00 9.922e+00 9.932e+00
 9.940e+00 9.947e+00 9.953e+00 9.958e+00 9.963e+00 9.966e+00 9.970e+00 9.973e+00
 9.975e+00 9.977e+00 9.979e+00 9.981e+00 9.983e+00 9.984e+00 9.985e+00 9.986e+00
 9.987e+00 9.988e+00 9.989e+00 9.990e+00 9.991e+00 9.991e+00 9.992e+00 9.992e+00
 9.993e+00 9.993e+00 9.994e+00 9.994e+00 9.994e+00 9.994e+00 9.995e+00 9.995e+00
 9.995e+00 9.995e+00 9.996e+00 9.996e+00 9.996e+00 9.996e+00 9.996e+00 9.997e+00
 9.997e+00 9.997e+00 9.997e+00 9.997e+00 9.997e+00 9.997e+00 9.997e+00 9.997e+00
 9.997e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00
 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00
 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00
<Z> in equilibrium - infinite confinement
 4.403e-04 1.256e-03 3.406e-03 8.780e-03 2.146e-02 4.945e-02 1.059e-01 2.058e-01
 3.534e-01 5.268e-01 6.870e-01 8.076e-01 8.867e-01 9.349e-01 9.642e-01 9.841e-01
 1.002e+00 1.025e+00 1.061e+00 1.121e+00 1.212e+00 1.335e+00 1.476e+00 1.614e+00
 1.730e+00 1.818e+00 1.878e+00 1.919e+00 1.946e+00 1.964e+00 1.978e+00 1.989e+00
 2.001e+00 2.018e+00 2.045e+00 2.088e+00 2.153e+00 2.245e+00 2.359e+00 2.486e+00
 2.612e+00 2.725e+00 2.824e+00 2.912e+00 2.996e+00 3.084e+00 3.180e+00 3.286e+00
 3.399e+00 3.515e+00 3.630e+00 3.742e+00 3.851e+00 3.962e+00 4.076e+00 4.196e+00
 4.322e+00 4.450e+00 4.580e+00 4.708e+00 4.838e+00 4.971e+00 5.112e+00 5.268e+00
 5.444e+00 5.645e+00 5.876e+00 6.133e+00 6.408e+00 6.685e+00 6.946e+00 7.175e+00
 7.365e+00 7.516e+00 7.632e+00 7.720e+00 7.786e+00 7.835e+00 7.872e+00 7.900e+00
 7.921e+00 7.937e+00 7.949e+00 7.958e+00 7.966e+00 7.971e+00 7.976e+00 7.980e+00
 7.983e+00 7.985e+00 7.988e+00 7.990e+00 7.993e+00 7.997e+00 8.001e+00 8.008e+00
 8.017e+00 8.029e+00 8.045e+00 8.067e+00 8.096e+00 8.132e+00 8.177e+00 8.232e+00
 8.299e+00 8.379e+00 8.472e+00 8.578e+00 8.697e+00 8.825e+00 8.958e+00 9.091e+00
 9.219e+00 9.336e+00 9.441e+00 9.532e+00 9.609e+00 9.674e+00 9.728e+00 9.772e+00
 9.808e+00 9.838e+00 9.862e+00 9.882e+00 9.899e+00 9.913e+00 9.924e+00 9.934e+00
 9.942e+00 9.949e+00 9.955e+00 9.960e+00 9.964e+00 9.968e+00 9.971e+00 9.974e+00
 9.976e+00 9.979e+00 9.980e+00 9.982e+00 9.984e+00 9.985e+00 9.986e+00 9.987e+00
 9.988e+00 9.989e+00 9.990e+00 9.991e+00 9.991e+00 9.992e+00 9.993e+00 9.993e+00
 9.994e+00 9.994e+00 9.994e+00 9.995e+00 9.995e+00 9.995e+00 9.996e+00 9.996e+00
 9.996e+00 9.996e+00 9.997e+00 9.997e+00 9.997e+00 9.997e+00 9.997e+00 9.997e+00
 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00 9.998e+00
 9.998e+00 9.998e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00
 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00
 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 9.999e+00 1.000e+01
